file,score,decision,reason
I:\Record_chunks\New recording 152_sent0073.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 152_sent0074.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 152_sent0075.wav,,OTHER,too_short(1.64s)
I:\Record_chunks\New recording 152_sent0076.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 152_sent0077.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 152_sent0079.wav,,OTHER,too_short(1.20s)
I:\Record_chunks\New recording 152_sent0082.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 152_sent0085.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 152_sent0086.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 152_sent0088.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0093.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 152_sent0097.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 152_sent0098.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 152_sent0101.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 152_sent0102.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 152_sent0103.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0104.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 152_sent0106.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 152_sent0107.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0108.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 152_sent0109.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 152_sent0110.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 152_sent0112.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 152_sent0114.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0116.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0118.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 152_sent0120.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 152_sent0121.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 152_sent0126.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0133.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 152_sent0134.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 152_sent0135.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 152_sent0136.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 152_sent0139.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 152_sent0140.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 152_sent0141.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 152_sent0142.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 152_sent0143.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0144.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 152_sent0145.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 152_sent0146.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 152_sent0148.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 152_sent0151.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 153_sent0006.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\New recording 153_sent0007.wav,,OTHER,too_short(1.72s)
I:\Record_chunks\New recording 153_sent0008.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 153_sent0011.wav,,OTHER,too_short(1.21s)
I:\Record_chunks\New recording 153_sent0012.wav,,OTHER,too_short(1.63s)
I:\Record_chunks\New recording 153_sent0016.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 153_sent0017.wav,,OTHER,too_short(1.46s)
I:\Record_chunks\New recording 153_sent0021.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0022.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 153_sent0023.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 153_sent0024.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 153_sent0025.wav,,OTHER,too_short(1.96s)
I:\Record_chunks\New recording 153_sent0038.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 153_sent0039.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 153_sent0040.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 153_sent0042.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 153_sent0044.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 153_sent0045.wav,,OTHER,too_short(0.68s)
I:\Record_chunks\New recording 153_sent0046.wav,,OTHER,too_short(0.72s)
I:\Record_chunks\New recording 153_sent0047.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 153_sent0048.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0050.wav,,OTHER,too_short(0.99s)
I:\Record_chunks\New recording 153_sent0051.wav,,OTHER,too_short(0.81s)
I:\Record_chunks\New recording 153_sent0053.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 153_sent0054.wav,,OTHER,too_short(0.48s)
I:\Record_chunks\New recording 153_sent0056.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 153_sent0057.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 153_sent0058.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 153_sent0059.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 153_sent0060.wav,,OTHER,too_short(0.50s)
I:\Record_chunks\New recording 153_sent0062.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 153_sent0063.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 153_sent0065.wav,,OTHER,too_short(1.40s)
I:\Record_chunks\New recording 153_sent0066.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0067.wav,,OTHER,too_short(1.85s)
I:\Record_chunks\New recording 153_sent0068.wav,,OTHER,too_short(1.07s)
I:\Record_chunks\New recording 153_sent0070.wav,,OTHER,too_short(1.92s)
I:\Record_chunks\New recording 153_sent0072.wav,,OTHER,too_short(1.43s)
I:\Record_chunks\New recording 153_sent0077.wav,,OTHER,too_short(0.63s)
I:\Record_chunks\New recording 153_sent0078.wav,,OTHER,too_short(1.97s)
I:\Record_chunks\New recording 153_sent0079.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\New recording 153_sent0081.wav,,OTHER,too_short(0.63s)
I:\Record_chunks\New recording 153_sent0082.wav,,OTHER,too_short(0.63s)
I:\Record_chunks\New recording 153_sent0083.wav,,OTHER,too_short(0.43s)
I:\Record_chunks\New recording 153_sent0085.wav,,OTHER,too_short(0.59s)
I:\Record_chunks\New recording 153_sent0087.wav,,OTHER,too_short(1.83s)
I:\Record_chunks\New recording 153_sent0088.wav,,OTHER,too_short(1.01s)
I:\Record_chunks\New recording 153_sent0089.wav,,OTHER,too_short(0.57s)
I:\Record_chunks\New recording 153_sent0090.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 153_sent0091.wav,,OTHER,too_short(1.55s)
I:\Record_chunks\New recording 153_sent0092.wav,,OTHER,too_short(0.52s)
I:\Record_chunks\New recording 153_sent0093.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 153_sent0094.wav,,OTHER,too_short(1.08s)
I:\Record_chunks\New recording 153_sent0096.wav,,OTHER,too_short(1.01s)
I:\Record_chunks\New recording 153_sent0097.wav,,OTHER,too_short(1.15s)
I:\Record_chunks\New recording 153_sent0098.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 153_sent0099.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 153_sent0100.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 153_sent0101.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 153_sent0102.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 153_sent0103.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 153_sent0104.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 153_sent0105.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 153_sent0107.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 153_sent0108.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 153_sent0109.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 153_sent0110.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 153_sent0111.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 153_sent0112.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 153_sent0113.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0115.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 153_sent0117.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 153_sent0118.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0120.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 153_sent0121.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 153_sent0122.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\New recording 153_sent0125.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 153_sent0129.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 153_sent0130.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 153_sent0134.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 153_sent0137.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 153_sent0138.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0141.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 153_sent0146.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 153_sent0148.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 153_sent0149.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 153_sent0150.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 153_sent0151.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0152.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 153_sent0172.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 153_sent0173.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 153_sent0174.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 153_sent0177.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 153_sent0178.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 153_sent0179.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 153_sent0181.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 153_sent0184.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 153_sent0185.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 153_sent0186.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 153_sent0187.wav,,OTHER,too_short(0.77s)
I:\Record_chunks\New recording 154_sent0000.wav,,OTHER,too_short(1.00s)
I:\Record_chunks\New recording 154_sent0002.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 154_sent0003.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 154_sent0004.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0005.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 154_sent0006.wav,,OTHER,too_short(0.79s)
I:\Record_chunks\New recording 154_sent0007.wav,,OTHER,too_short(0.93s)
I:\Record_chunks\New recording 154_sent0008.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 154_sent0009.wav,,OTHER,too_short(1.38s)
I:\Record_chunks\New recording 154_sent0010.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\New recording 154_sent0012.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 154_sent0015.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 154_sent0016.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 154_sent0018.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 154_sent0020.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 154_sent0022.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 154_sent0024.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0025.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 154_sent0026.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 154_sent0027.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 154_sent0028.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 154_sent0029.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 154_sent0030.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 154_sent0031.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 154_sent0033.wav,,OTHER,too_short(0.51s)
I:\Record_chunks\New recording 154_sent0035.wav,,OTHER,too_short(0.72s)
I:\Record_chunks\New recording 154_sent0036.wav,,OTHER,too_short(0.84s)
I:\Record_chunks\New recording 154_sent0037.wav,,OTHER,too_short(0.88s)
I:\Record_chunks\New recording 154_sent0038.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\New recording 154_sent0039.wav,,OTHER,too_short(0.65s)
I:\Record_chunks\New recording 154_sent0040.wav,,OTHER,too_short(1.15s)
I:\Record_chunks\New recording 154_sent0042.wav,,OTHER,too_short(1.32s)
I:\Record_chunks\New recording 154_sent0044.wav,,OTHER,too_short(0.87s)
I:\Record_chunks\New recording 154_sent0045.wav,,OTHER,too_short(1.49s)
I:\Record_chunks\New recording 154_sent0046.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0047.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 154_sent0048.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0049.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 154_sent0050.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0051.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 154_sent0053.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 154_sent0054.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 154_sent0056.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 154_sent0057.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 154_sent0058.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 154_sent0059.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 154_sent0060.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 154_sent0064.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 154_sent0066.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\New recording 154_sent0068.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 154_sent0069.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 154_sent0070.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 154_sent0071.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 154_sent0072.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0074.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0075.wav,,OTHER,too_short(0.51s)
I:\Record_chunks\New recording 154_sent0076.wav,,OTHER,too_short(0.65s)
I:\Record_chunks\New recording 154_sent0078.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0080.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 154_sent0081.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 154_sent0082.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 154_sent0083.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 154_sent0084.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\New recording 154_sent0085.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\New recording 154_sent0091.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 154_sent0092.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 154_sent0093.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 154_sent0099.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 154_sent0101.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 154_sent0104.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 154_sent0105.wav,,OTHER,too_short(1.60s)
I:\Record_chunks\New recording 154_sent0106.wav,,OTHER,too_short(0.84s)
I:\Record_chunks\New recording 154_sent0108.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0109.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 154_sent0110.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0111.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 154_sent0112.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0113.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 154_sent0114.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0116.wav,,OTHER,too_short(0.87s)
I:\Record_chunks\New recording 154_sent0119.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 154_sent0120.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 154_sent0121.wav,,OTHER,too_short(0.85s)
I:\Record_chunks\New recording 154_sent0122.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\New recording 154_sent0123.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 154_sent0124.wav,,OTHER,too_short(1.57s)
I:\Record_chunks\New recording 154_sent0125.wav,,OTHER,too_short(1.59s)
I:\Record_chunks\New recording 154_sent0126.wav,,OTHER,too_short(1.89s)
I:\Record_chunks\New recording 154_sent0127.wav,,OTHER,too_short(1.15s)
I:\Record_chunks\New recording 154_sent0130.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 154_sent0131.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 154_sent0133.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 154_sent0134.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\New recording 154_sent0136.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 154_sent0139.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 154_sent0142.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0144.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 154_sent0145.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0146.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 154_sent0152.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 154_sent0156.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 154_sent0158.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0160.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 154_sent0162.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0163.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 154_sent0164.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0165.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 154_sent0167.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 154_sent0168.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 154_sent0170.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 154_sent0171.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 154_sent0172.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 154_sent0173.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 154_sent0174.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 154_sent0176.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 154_sent0178.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 154_sent0181.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 154_sent0183.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 154_sent0184.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 154_sent0185.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 154_sent0187.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 154_sent0188.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 154_sent0190.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 154_sent0192.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 154_sent0193.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 154_sent0194.wav,,OTHER,too_short(0.70s)
