file,score,decision,reason
I:\Record_chunks\citalopram induced hyponatremia_sent0192.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\citalopram induced hyponatremia_sent0193.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\citalopram induced hyponatremia_sent0194.wav,0.650495,TARGET,
I:\Record_chunks\citalopram induced hyponatremia_sent0195.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\citalopram induced hyponatremia_sent0196.wav,0.499687,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0197.wav,0.668515,TARGET,
I:\Record_chunks\citalopram induced hyponatremia_sent0198.wav,0.638917,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0199.wav,0.615533,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0200.wav,0.601334,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0201.wav,0.555003,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0202.wav,0.549542,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0203.wav,0.552452,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0204.wav,0.639609,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0205.wav,0.568173,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0206.wav,0.628815,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0207.wav,0.462071,OTHER,
I:\Record_chunks\citalopram induced hyponatremia_sent0208.wav,,OTHER,too_short(1.78s)
I:\Record_chunks\citalopram induced hyponatremia_sent0209.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\citalopram induced hyponatremia_sent0210.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\citalopram induced hyponatremia_sent0211.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\citalopram induced hyponatremia_sent0212.wav,,OTHER,too_short(1.39s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0000.wav,0.526496,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0001.wav,0.552754,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0002.wav,0.552597,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0003.wav,0.508877,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0004.wav,0.560715,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0005.wav,0.539078,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0006.wav,0.466880,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0007.wav,0.534095,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0008.wav,,OTHER,too_short(1.64s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0009.wav,,OTHER,too_short(1.92s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0010.wav,0.549797,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0011.wav,0.569154,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0012.wav,0.020154,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0013.wav,0.093987,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0014.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0015.wav,,OTHER,too_short(0.97s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0016.wav,,OTHER,too_short(0.81s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0017.wav,,OTHER,too_short(1.45s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0018.wav,,OTHER,too_short(1.93s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0019.wav,0.098264,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0020.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0021.wav,0.135836,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0022.wav,,OTHER,too_short(0.69s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0023.wav,0.408646,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0024.wav,0.082291,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0025.wav,0.071034,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0026.wav,0.217359,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0027.wav,0.107197,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0028.wav,0.095508,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0029.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0030.wav,0.199085,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0031.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0032.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0033.wav,0.496268,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0034.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0035.wav,0.426060,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0036.wav,0.269728,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0037.wav,,OTHER,too_short(0.44s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0038.wav,,OTHER,too_short(1.72s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0039.wav,0.088343,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0040.wav,0.022937,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0041.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0042.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0043.wav,-0.124938,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0044.wav,,OTHER,too_short(1.54s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0045.wav,0.044798,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0046.wav,0.488257,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0047.wav,0.530785,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0048.wav,0.571285,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0049.wav,0.544342,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0050.wav,0.542626,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0051.wav,0.635355,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0052.wav,0.499324,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0053.wav,0.006575,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0054.wav,-0.084035,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0055.wav,-0.019294,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0056.wav,0.070805,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0057.wav,0.094825,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0058.wav,0.085175,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0059.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0060.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0061.wav,0.183998,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0062.wav,0.621116,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0063.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0064.wav,0.612579,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0065.wav,0.420084,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0066.wav,,OTHER,too_short(1.56s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0067.wav,,OTHER,too_short(1.36s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0068.wav,,OTHER,too_short(1.56s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0069.wav,-0.098031,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0070.wav,0.016898,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0071.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0072.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0073.wav,0.135630,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0074.wav,0.125487,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0075.wav,0.088817,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0076.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0077.wav,0.125683,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0078.wav,0.078890,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0079.wav,0.069796,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0080.wav,0.292128,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0081.wav,0.129694,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0082.wav,0.161927,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0083.wav,0.131705,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0084.wav,0.102074,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0085.wav,0.139206,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0086.wav,0.121522,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0087.wav,0.129053,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0088.wav,0.131988,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0089.wav,,OTHER,too_short(1.44s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0090.wav,0.089849,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0091.wav,0.163770,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0092.wav,,OTHER,too_short(1.96s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0093.wav,0.575570,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0094.wav,,OTHER,too_short(1.78s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0095.wav,,OTHER,too_short(1.12s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0096.wav,0.584996,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0097.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0098.wav,-0.047419,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0099.wav,,OTHER,too_short(1.56s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0100.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0101.wav,0.022348,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0102.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0103.wav,0.135711,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0104.wav,0.140511,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0105.wav,0.118143,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0106.wav,0.160840,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0107.wav,0.099815,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0108.wav,0.076757,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0109.wav,0.042046,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0110.wav,,OTHER,too_short(1.06s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0111.wav,0.224262,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0112.wav,0.456429,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0113.wav,0.063045,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0114.wav,0.117578,OTHER,
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0115.wav,,OTHER,too_short(0.83s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0116.wav,,OTHER,too_short(0.72s)
I:\Record_chunks\clostridium difficile associated the diarrhoea concerned son_sent0117.wav,0.227463,OTHER,
I:\Record_chunks\cocaine colleague_sent0000.wav,0.489360,OTHER,
I:\Record_chunks\cocaine colleague_sent0001.wav,0.603605,OTHER,
I:\Record_chunks\cocaine colleague_sent0002.wav,0.643732,OTHER,
I:\Record_chunks\cocaine colleague_sent0003.wav,,OTHER,too_short(0.72s)
I:\Record_chunks\cocaine colleague_sent0004.wav,0.579568,OTHER,
I:\Record_chunks\cocaine colleague_sent0005.wav,0.461942,OTHER,
I:\Record_chunks\cocaine colleague_sent0006.wav,0.606473,OTHER,
I:\Record_chunks\cocaine colleague_sent0007.wav,0.661235,TARGET,
I:\Record_chunks\cocaine colleague_sent0008.wav,0.047377,OTHER,
I:\Record_chunks\cocaine colleague_sent0009.wav,0.099100,OTHER,
I:\Record_chunks\cocaine colleague_sent0010.wav,,OTHER,too_short(0.36s)
I:\Record_chunks\cocaine colleague_sent0011.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\cocaine colleague_sent0012.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\cocaine colleague_sent0013.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\cocaine colleague_sent0014.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\cocaine colleague_sent0015.wav,,OTHER,too_short(1.54s)
I:\Record_chunks\cocaine colleague_sent0016.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\cocaine colleague_sent0017.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\cocaine colleague_sent0018.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\cocaine colleague_sent0019.wav,0.017727,OTHER,
I:\Record_chunks\cocaine colleague_sent0020.wav,0.471570,OTHER,
I:\Record_chunks\cocaine colleague_sent0021.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\cocaine colleague_sent0022.wav,,OTHER,too_short(0.99s)
I:\Record_chunks\cocaine colleague_sent0023.wav,,OTHER,too_short(1.29s)
I:\Record_chunks\cocaine colleague_sent0024.wav,,OTHER,too_short(1.78s)
I:\Record_chunks\cocaine colleague_sent0025.wav,0.351857,OTHER,
I:\Record_chunks\cocaine colleague_sent0026.wav,,OTHER,too_short(1.46s)
I:\Record_chunks\cocaine colleague_sent0027.wav,0.562575,OTHER,
I:\Record_chunks\cocaine colleague_sent0028.wav,,OTHER,too_short(1.16s)
I:\Record_chunks\cocaine colleague_sent0029.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\cocaine colleague_sent0030.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\cocaine colleague_sent0031.wav,,OTHER,too_short(0.76s)
I:\Record_chunks\cocaine colleague_sent0032.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\cocaine colleague_sent0033.wav,0.264015,OTHER,
I:\Record_chunks\cocaine colleague_sent0034.wav,0.398812,OTHER,
I:\Record_chunks\cocaine colleague_sent0035.wav,0.400781,OTHER,
I:\Record_chunks\cocaine colleague_sent0036.wav,0.100595,OTHER,
I:\Record_chunks\cocaine colleague_sent0037.wav,0.009520,OTHER,
I:\Record_chunks\cocaine colleague_sent0038.wav,0.308783,OTHER,
I:\Record_chunks\cocaine colleague_sent0039.wav,0.009603,OTHER,
I:\Record_chunks\cocaine colleague_sent0040.wav,0.442412,OTHER,
I:\Record_chunks\cocaine colleague_sent0041.wav,0.030528,OTHER,
I:\Record_chunks\cocaine colleague_sent0042.wav,0.135448,OTHER,
I:\Record_chunks\cocaine colleague_sent0043.wav,0.027551,OTHER,
I:\Record_chunks\cocaine colleague_sent0044.wav,-0.037271,OTHER,
I:\Record_chunks\cocaine colleague_sent0045.wav,0.237336,OTHER,
I:\Record_chunks\cocaine colleague_sent0046.wav,0.581191,OTHER,
I:\Record_chunks\cocaine colleague_sent0047.wav,0.606357,OTHER,
I:\Record_chunks\cocaine colleague_sent0048.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\cocaine colleague_sent0049.wav,0.053134,OTHER,
I:\Record_chunks\cocaine colleague_sent0050.wav,0.070913,OTHER,
I:\Record_chunks\cocaine colleague_sent0051.wav,,OTHER,too_short(0.76s)
I:\Record_chunks\cocaine colleague_sent0052.wav,0.611220,OTHER,
I:\Record_chunks\cocaine colleague_sent0053.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\cocaine colleague_sent0054.wav,-0.013138,OTHER,
I:\Record_chunks\cocaine colleague_sent0055.wav,,OTHER,too_short(1.56s)
I:\Record_chunks\cocaine colleague_sent0056.wav,-0.002178,OTHER,
I:\Record_chunks\cocaine colleague_sent0057.wav,-0.019413,OTHER,
I:\Record_chunks\cocaine colleague_sent0058.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\cocaine colleague_sent0059.wav,0.178886,OTHER,
I:\Record_chunks\cocaine colleague_sent0060.wav,0.630565,OTHER,
I:\Record_chunks\cocaine colleague_sent0061.wav,0.479538,OTHER,
I:\Record_chunks\cocaine colleague_sent0062.wav,0.006593,OTHER,
I:\Record_chunks\cocaine colleague_sent0063.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\cocaine colleague_sent0064.wav,0.199844,OTHER,
I:\Record_chunks\cocaine colleague_sent0065.wav,0.024548,OTHER,
I:\Record_chunks\cocaine colleague_sent0066.wav,0.458493,OTHER,
I:\Record_chunks\cocaine colleague_sent0067.wav,0.019420,OTHER,
I:\Record_chunks\cocaine colleague_sent0068.wav,0.017393,OTHER,
